LONGITUDE;LATITUDE;CODE_COMMUNE;CODE_POSTAL;COMMUNE
6.6184;45.5526;73006;73210;AIME LA PLAGNE
6.6184;45.5526;73006;73210;AIME LA PLAGNE
6.6184;45.5526;73006;73210;AIME LA PLAGNE
6.6184;45.5526;73006;73210;AIME LA PLAGNE
6.2884;45.9924;74282;74570;THORENS GLIERES
-1.0179;45.6347;17306;17200;ROYAN
5.4587;44.6108;26167;26310;LUC EN DIOIS
-0.6165;47.5412;49214;49460;MONTREUIL JUIGNE
-0.6165;47.5412;49214;49460;MONTREUIL JUIGNE
4.4394;44.209;30131;30630;GOUDARGUES
4.8246;44.9411;07281;07130;ST PERAY
0.9473;49.5759;76495;76570;PAVILLY
-1.1937;48.1141;35360;35500;VITRE
4.5197;47.6871;21685;21450;VILLAINES EN DUESMOIS
-0.5582;44.7732;33550;33140;VILLENAVE D ORNON
-0.5582;44.7732;33550;33140;VILLENAVE D ORNON
0.6277;43.7936;32286;32390;MONTESTRUC SUR GERS
7.1728;48.4602;67066;67130;LA BROQUE
7.1728;48.4602;67066;67130;LA BROQUE
7.1728;48.4602;67066;67130;LA BROQUE
7.1728;48.4602;67066;67570;LA BROQUE
7.1728;48.4602;67066;67570;LA BROQUE
3.9796;48.9082;51612;51130;VERTUS
1.2215;47.9935;28103;28220;CLOYES SUR LE LOIR
0.366;43.3175;65452;65220;TRIE SUR BAISE
-1.3703;46.9166;85108;85260;L HERBERGEMENT
5.8524;46.2865;39413;39370;LA PESSE
5.8649;43.7676;04094;04800;GREOUX LES BAINS
7.1019;43.7385;06157;06140;VENCE
6.6894;47.0703;25321;25130;VILLERS LE LAC
-1.0588;47.9041;53018;53350;BALLOTS
-3.8123;48.6776;29188;29630;PLOUGASNOU
-3.8123;48.6776;29188;29630;PLOUGASNOU
6.0465;46.3472;01173;01170;GEX
-2.7665;48.3441;22203;22150;PLOEUC L HERMITAGE
-2.7665;48.3441;22203;22150;PLOEUC L HERMITAGE
0.5671;44.2323;47069;47450;COLAYRAC ST CIRQ
4.0402;49.2515;51454;51100;REIMS
4.0402;49.2515;51454;51100;REIMS
2.1731;44.7119;15122;15600;MAURS
6.8123;46.0542;74273;74740;SIXT FER A CHEVAL
6.0524;48.7537;54318;54460;LIVERDUN
7.4692;48.8859;67222;67340;INGWILLER
4.089;44.7681;07224;07510;ST CIRGUES EN MONTAGNE
4.0036;44.9894;43113;43260;LANTRIAC
6.5506;43.5078;83085;83920;LA MOTTE
3.1588;50.7254;59599;59200;TOURCOING
2.5462;48.9076;93014;93390;CLICHY SOUS BOIS
4.8407;43.9352;84007;84000;AVIGNON
4.8407;43.9352;84007;84140;AVIGNON
4.4642;43.504;13096;13460;SAINTES MARIES DE LA MER
0.8024;46.7755;86207;86270;LA ROCHE POSAY
-3.3022;48.816;22166;22710;PENVENAN
-3.3022;48.816;22166;22710;PENVENAN
-3.3022;48.816;22166;22710;PENVENAN
-3.4914;48.5106;22131;22780;LOGUIVY PLOUGRAS
1.4737;44.2399;82131;82270;MONTPEZAT DE QUERCY
6.4255;48.2002;88209;88190;GOLBEY
5.7479;43.1473;83009;83150;BANDOL
3.763;45.6284;63179;63990;JOB
2.9228;45.5865;63247;63790;MUROL
2.45;45.3433;15265;15210;YDES
5.9438;49.3226;54533;54750;TRIEUX
3.069;44.1614;12002;12520;AGUESSAC
2.4499;46.5074;03225;03370;ST DESIRE
7.2867;48.2065;68269;68150;RIBEAUVILLE
2.0861;49.4366;60057;60000;BEAUVAIS
1.9161;47.8828;45234;45000;ORLEANS
1.9161;47.8828;45234;45100;ORLEANS
1.9161;47.8828;45234;45100;ORLEANS
2.3833;49.8417;80131;80440;BOVES
3.1182;50.7473;59508;59223;RONCQ
8.7324;42.3068;2A279;20147;SERRIERA
-3.3755;48.1344;56170;56770;PLOURAY
6.8171;46.249;74063;74390;CHATEL
7.0011;49.1805;57013;57515;ALSTING
5.4149;49.3434;55145;55150;DAMVILLERS
-1.2053;48.9175;50393;50410;PERCY EN NORMANDIE
-1.2053;48.9175;50393;50410;PERCY EN NORMANDIE
-1.8304;48.3232;35337;35190;TINTENIAC
7.4151;48.2953;67445;67750;SCHERWILLER
7.4151;48.2953;67445;67750;SCHERWILLER
-0.207;47.4364;49021;49250;BEAUFORT EN ANJOU
-0.207;47.4364;49021;49250;BEAUFORT EN ANJOU
6.1779;48.5334;54109;54134;CEINTREY
-1.6819;48.112;35238;35700;RENNES
-1.6819;48.112;35238;35000;RENNES
-1.6819;48.112;35238;35200;RENNES
1.8567;47.1408;18103;18310;GRACAY
1.5653;45.4239;19276;19140;UZERCHE
5.6496;44.0269;04018;04150;BANON
-1.305;45.9396;17385;17310;ST PIERRE D OLERON
-1.305;45.9396;17385;17310;ST PIERRE D OLERON
4.5789;45.4706;42271;42740;ST PAUL EN JAREZ
2.1718;49.126;95446;95690;NESLES LA VALLEE
3.1137;47.38;58102;58220;DONZY
-0.4936;48.9026;14162;14570;CLECY
2.034;49.0114;95323;95280;JOUY LE MOUTIER
2.034;49.0114;95323;95280;JOUY LE MOUTIER
2.034;49.0114;95323;95280;JOUY LE MOUTIER
6.2878;44.5455;05040;05230;CHORGES
3.4845;43.3091;34003;34300;AGDE
3.4845;43.3091;34003;34300;AGDE
-0.977;44.7745;33229;33138;LANTON
-0.977;44.7745;33229;33138;LANTON
1.2867;43.8224;82075;82170;GRISOLLES
-1.7998;47.805;35176;35480;GUIPRY MESSAC
-1.7998;47.805;35176;35480;GUIPRY MESSAC
5.5763;45.9696;01185;01110;HAUTEVILLE LOMPNES
2.3451;48.9573;93079;93430;VILLETANEUSE
-0.3424;43.415;64415;64450;NAVAILLES ANGOS
2.6796;45.662;63370;63820;ST JULIEN PUY LAVEZE
3.4544;45.4784;63448;63580;VERNET LA VARENNE
6.9416;44.8163;05001;05460;ABRIES
1.2035;44.7868;24091;24250;CENAC ET ST JULIEN
3.9159;47.4825;89025;89200;AVALLON
-0.5923;43.8766;40280;40090;ST PERDON
-0.2304;43.998;40267;40240;ST JUSTIN
2.8606;45.1111;15138;15300;MURAT
5.6776;43.5186;13079;13114;PUYLOUBIER
5.6776;43.5186;13079;13114;PUYLOUBIER
6.9061;43.9522;06099;06260;PUGET THENIERS
3.1734;50.5328;59586;59242;TEMPLEUVE EN PEVELE
4.7867;48.4875;52331;52220;LA PORTE DU DER
4.7867;48.4875;52331;52220;LA PORTE DU DER
0.497;45.2373;24553;24350;TOCANE ST APRE
-1.9259;47.0381;44021;44580;VILLENEUVE EN RETZ
-1.9259;47.0381;44021;44580;VILLENEUVE EN RETZ
-1.9259;47.0381;44021;44580;VILLENEUVE EN RETZ
3.2174;43.4809;34147;34480;MAGALAS
0.8428;45.8236;87126;87600;ROCHECHOUART
1.3236;45.8407;87114;87350;PANAZOL
6.2245;48.5246;54062;54740;BENNEY
-0.5697;45.4803;17331;17240;ST GENIS DE SAINTONGE
3.8904;44.343;48194;48220;VIALAS
2.5138;51.0486;59260;59254;GHYVELDE
7.276;48.2678;68185;68660;LIEPVRE
-0.2129;43.6933;32027;32720;BARCELONNE DU GERS
-0.2652;43.6983;40001;40800;AIRE SUR L ADOUR
1.42;48.7951;28001;28410;ABONDANT
1.749;45.9488;23030;23400;BOURGANEUF
8.7071;42.4082;2B121;20245;GALERIA
2.0005;46.9489;36088;36100;ISSOUDUN
7.0803;47.8518;68372;68760;WILLER SUR THUR
2.4649;48.4033;91405;91490;MILLY LA FORET
-0.4438;47.79;53210;53290;ST DENIS D ANJOU
-0.5392;48.7141;61278;61440;MESSEI
6.8124;47.3121;25519;25190;ST HIPPOLYTE
6.8124;47.3121;25519;25190;ST HIPPOLYTE
2.7111;48.2596;77333;77140;NEMOURS
-0.7927;48.1771;53005;53240;ANDOUILLE
-0.1359;46.833;79005;79600;AIRVAULT
-0.1359;46.833;79005;79600;AIRVAULT
-0.1359;46.833;79005;79600;AIRVAULT
1.1001;46.6346;36018;36300;LE BLANC
-2.0998;46.8723;85012;85550;LA BARRE DE MONTS
-2.0998;46.8723;85012;85550;LA BARRE DE MONTS
1.4362;47.4211;41059;41700;CONTRES
7.3395;43.7433;06149;06340;LA TRINITE
3.5476;45.3048;43178;43440;ST DIDIER SUR DOULON
5.0149;43.4554;13098;13920;ST MITRE LES REMPARTS
3.3863;45.8288;63195;63190;LEZOUX
4.9018;44.4369;26146;26230;GRIGNAN
3.9621;44.2998;30080;30530;CHAMBORIGAUD
5.7849;43.379;83087;83860;NANS LES PINS
-0.1967;48.447;53185;53140;PRE EN PAIL ST SAMSON
-0.1967;48.447;53185;53140;PRE EN PAIL ST SAMSON
5.0668;46.4613;01388;01560;ST TRIVIER DE COURTES
-1.324;49.5884;50417;50630;QUETTEHOU
-2.8085;48.4877;22215;22440;PLOUFRAGAN
-2.8085;48.4877;22215;22440;PLOUFRAGAN
-4.1801;48.6657;29185;29430;PLOUESCAT
1.2119;44.3355;46201;46800;MONTCUQ EN QUERCY BLANC
1.2119;44.3355;46201;46800;MONTCUQ EN QUERCY BLANC
1.2119;44.3355;46201;46800;MONTCUQ EN QUERCY BLANC
1.2119;44.3355;46201;46800;MONTCUQ EN QUERCY BLANC
1.2119;44.3355;46201;46800;MONTCUQ EN QUERCY BLANC
3.1972;47.0137;58088;58660;COULANGES LES NEVERS
-1.1367;48.9941;50363;50860;MOYON VILLAGES
-1.1367;48.9941;50363;50860;MOYON VILLAGES
-4.6235;48.4258;29260;29290;ST RENAN
2.4817;48.8367;94052;94130;NOGENT SUR MARNE
1.3595;44.9451;24516;24590;SALIGNAC EYVIGUES
5.9366;43.528;83025;83119;BRUE AURIAC
3.0826;43.1041;11170;11430;GRUISSAN
3.0826;43.1041;11170;11430;GRUISSAN
6.0988;44.6973;05132;05500;ST BONNET EN CHAMPSAUR
6.0988;44.6973;05132;05500;ST BONNET EN CHAMPSAUR
6.0988;44.6973;05132;05500;ST BONNET EN CHAMPSAUR
-1.4738;49.5128;50615;50700;VALOGNES
2.347;49.7467;80010;80250;AILLY SUR NOYE
4.9386;47.1465;21464;21700;NUITS ST GEORGES
-1.3813;47.4008;44082;44850;LIGNE
1.5977;49.1515;27213;27510;VEXIN SUR EPTE
1.5977;49.1515;27213;27510;VEXIN SUR EPTE
1.5977;49.1515;27213;27510;VEXIN SUR EPTE
1.5977;49.1515;27213;27510;VEXIN SUR EPTE
1.5977;49.1515;27213;27510;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27630;VEXIN SUR EPTE
1.5977;49.1515;27213;27420;VEXIN SUR EPTE
1.5977;49.1515;27213;27420;VEXIN SUR EPTE
-4.3832;48.3601;29189;29470;PLOUGASTEL DAOULAS
-2.4367;47.6638;56184;56230;QUESTEMBERT
5.9365;47.2602;25467;25115;POUILLEY LES VIGNES
5.7548;46.5647;39154;39130;CLAIRVAUX LES LACS
6.3039;46.1974;74094;74380;CRANVES SALES
6.7322;46.2661;74001;74360;ABONDANCE
6.1141;45.3799;38006;38580;ALLEVARD
-1.1152;48.7494;50499;50670;ST LAURENT DE CUVES
-1.5142;48.2041;35152;35340;LIFFRE
0.5999;44.4059;47252;47110;STE LIVRADE SUR LOT
1.2143;43.3574;31303;31410;LONGAGES
-4.3279;48.0807;29046;29100;DOUARNENEZ
-4.3279;48.0807;29046;29100;DOUARNENEZ
2.4301;47.5626;18011;18410;ARGENT SUR SAULDRE
5.6769;45.0909;38524;38760;VARCES ALLIERES ET RISSET
-0.0494;46.5738;79339;79340;VASLES
-0.1086;48.3981;53246;53370;ST PIERRE DES NIDS
7.6752;48.9375;67388;67110;REICHSHOFFEN
7.6752;48.9375;67388;67110;REICHSHOFFEN
-0.0428;43.1786;65344;65380;OSSUN
2.7643;44.5189;12096;12500;ESPALION
2.5848;44.5664;12049;12580;CAMPUAC
5.0815;46.5143;71373;71470;ROMENAY
6.7244;48.0181;88486;88120;VAGNEY
4.9311;44.5523;26045;26160;LA BEGUDE DE MAZENC
0.9663;45.0511;24356;24580;ROUFFIGNAC ST CERNIN DE REILHAC
0.9663;45.0511;24356;24580;ROUFFIGNAC ST CERNIN DE REILHAC
6.1224;45.0782;38173;38142;LE FRENEY D OISANS
5.0817;47.6943;52094;52160;VALS DES TILLES
5.0817;47.6943;52094;52160;VALS DES TILLES
5.0817;47.6943;52094;52160;VALS DES TILLES
5.0817;47.6943;52094;52160;VALS DES TILLES
5.0817;47.6943;52094;52160;VALS DES TILLES
5.0817;47.6943;52094;52160;VALS DES TILLES
4.003;45.131;43165;43800;ROSIERES
3.6929;45.3187;43048;43160;LA CHAISE DIEU
3.8107;44.9222;43042;43510;CAYRES
-2.2641;46.9844;85083;85740;L EPINE
2.1446;49.7503;80211;80160;CONTY
2.1446;49.7503;80211;80160;CONTY
8.8988;41.7923;2A232;20123;PILA CANALE
1.0254;44.8826;24396;24220;ST CYPRIEN
0.8105;44.9472;24362;24510;STE ALVERE ST LAURENT LES BATONS
0.8105;44.9472;24362;24510;STE ALVERE ST LAURENT LES BATONS
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
0.7579;48.5294;61230;61290;LONGNY LES VILLAGES
1.7867;45.2403;19101;19150;LAGUENNE
6.1608;45.9193;74011;74940;ANNECY LE VIEUX
-0.309;46.3657;79048;79260;LA CRECHE
-1.2457;44.189;40184;40200;MIMIZAN
3.4652;49.989;02095;02110;BOHAIN EN VERMANDOIS
4.1313;49.7064;02666;02360;ROZOY SUR SERRE
0.7862;47.4985;37153;37380;MONNAIE
4.8184;46.3206;71270;71000;MACON
4.8184;46.3206;71270;71000;MACON
4.8184;46.3206;71270;71000;MACON
4.8184;46.3206;71270;71000;MACON
4.8184;46.3206;71270;71000;MACON
4.6438;45.7319;69255;69670;VAUGNERAY
4.6438;45.7319;69255;69670;VAUGNERAY
4.7544;46.7702;71221;71640;GIVRY
-1.3056;48.0108;35014;35680;BAIS
-0.8306;48.6084;50029;50720;BARENTON
6.0284;43.0992;83098;83220;LE PRADET
7.0253;47.9979;68204;68380;METZERAL
2.7954;48.3812;77491;77250;VENEUX LES SABLONS
4.8119;47.4149;21561;21440;ST MARTIN DU MONT
2.0791;47.2369;18279;18100;VIERZON
-1.2483;44.0911;40266;40170;ST JULIEN EN BORN
-0.2302;47.9808;72050;72350;BRULON
2.38;48.614;91086;91070;BONDOUFLE
-2.0569;47.6362;44185;44460;ST NICOLAS DE REDON
1.9598;47.8141;45272;45590;ST CYR EN VAL
6.2771;47.6947;70478;70240;SAULX
7.5406;47.6017;68297;68300;ST LOUIS
7.5406;47.6017;68297;68300;ST LOUIS
7.5406;47.6017;68297;68300;ST LOUIS
0.3485;48.6253;61133;61390;COURTOMER
1.162;46.5556;36016;36370;BELABRE
-0.1193;46.3521;79184;79800;LA MOTHE ST HERAY
0.5339;49.3464;27467;27500;PONT AUDEMER
0.5339;49.3464;27467;27500;PONT AUDEMER
-0.2424;45.977;17257;17510;NERE
2.953;45.2313;15001;15160;ALLANCHE
9.4099;42.8934;2B152;20228;LURI
9.4099;42.8934;2B152;20228;LURI
4.9512;43.5503;13047;13118;ISTRES
4.9512;43.5503;13047;13800;ISTRES
5.0494;43.3799;13056;13117;MARTIGUES
5.0494;43.3799;13056;13500;MARTIGUES
5.0494;43.3799;13056;13500;MARTIGUES
5.0494;43.3799;13056;13500;MARTIGUES
5.0494;43.3799;13056;13500;MARTIGUES
5.4796;43.4526;13041;13120;GARDANNE
5.4796;43.4526;13041;13120;GARDANNE
5.4796;43.4526;13041;13120;GARDANNE
3.008;49.5774;60471;60400;NOYON
4.1179;49.9949;59012;59186;ANOR
4.3835;49.5132;08362;08300;RETHEL
4.3835;49.5132;08362;08300;RETHEL
6.306;43.3805;83073;83340;LE LUC
3.5125;49.6083;02238;02870;CREPY
4.8351;50.1425;08190;08600;GIVET
-3.5065;48.8174;22353;22730;TREGASTEL
-3.4676;48.8095;22168;22700;PERROS GUIREC
-3.4676;48.8095;22168;22700;PERROS GUIREC
-3.4676;48.8095;22168;22700;PERROS GUIREC
2.3592;48.9296;93066;93200;ST DENIS
2.3592;48.9296;93066;93210;ST DENIS
-0.3428;46.6573;79239;79450;ST AUBIN LE CLOUD
2.1279;48.6988;91272;91190;GIF SUR YVETTE
1.7431;42.72;09176;09250;LUZENAC
6.745;43.865;06024;06850;BRIANCONNET
5.9265;43.0755;83153;83430;ST MANDRIER SUR MER
9.4956;42.1059;2B009;20270;ALERIA
9.4956;42.1059;2B009;20270;ALERIA
-3.1625;47.672;56013;56550;BELZ
8.9218;42.0611;2A345;20172;VERO
2.5497;45.4344;15092;15270;LANOBRE
2.5497;45.4344;15092;15270;LANOBRE
2.6273;45.5635;63426;63690;TAUVES
4.3232;46.0488;69248;69240;THIZY LES BOURGS
4.3232;46.0488;69248;69240;THIZY LES BOURGS
4.3232;46.0488;69248;69240;THIZY LES BOURGS
4.3232;46.0488;69248;69240;THIZY LES BOURGS
4.3232;46.0488;69248;69240;THIZY LES BOURGS
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
5.7237;48.9857;55551;55210;VIGNEULLES LES HATTONCHATEL
2.2805;50.0997;80168;80750;CANDAS
3.1899;46.5243;03275;03210;SOUVIGNY
-1.2258;47.4289;44096;44522;MESANGER
3.7363;48.1976;10003;10190;AIX VILLEMAUR PALIS
3.7363;48.1976;10003;10190;AIX VILLEMAUR PALIS
3.7363;48.1976;10003;10160;AIX VILLEMAUR PALIS
-4.2178;48.1809;29172;29550;PLOMODIERN
-2.586;47.5225;56052;56750;DAMGAN
-2.4731;47.5548;56143;56190;MUZILLAC
-3.0007;47.6301;56046;56950;CRACH
2.6425;50.5014;62848;62131;VERQUIN
5.9573;49.4583;57038;57390;AUDUN LE TICHE
3.5903;46.377;03132;03220;JALIGNY SUR BESBRE
3.9235;49.8963;02295;02580;ETREAUPONT
3.4702;49.7886;02648;02240;RIBEMONT
7.3858;48.2803;67073;67730;CHATENOIS
1.6211;50.8116;62025;62164;AMBLETEUSE
7.26;48.1195;68005;68770;AMMERSCHWIHR
7.26;48.1195;68005;68410;AMMERSCHWIHR
2.5191;46.4872;03072;03370;CHAZEMAIS
0.9808;43.6127;32268;32490;MONFERRAN SAVES
-0.5401;44.423;33484;33113;ST SYMPHORIEN
-1.0545;45.694;17064;17920;BREUILLET
4.1078;44.2904;30037;30160;BESSEGES
4.1078;44.2904;30037;30160;BESSEGES
-0.9477;45.5729;17230;17132;MESCHERS SUR GIRONDE
1.0983;44.1263;82112;82200;MOISSAC
2.708;44.4676;12033;12340;BOZOULS
3.5101;47.461;58079;58500;CLAMECY
3.5101;47.461;58079;58500;CLAMECY
3.5101;47.461;58079;58500;CLAMECY
-2.1607;48.3021;22032;22350;CAULNES
-1.8887;48.455;35308;35720;ST PIERRE DE PLESGUEN
2.1289;43.5511;81289;81580;SOUAL
9.4569;42.5739;2B042;20290;BORGO
9.4569;42.5739;2B042;20290;BORGO
1.0807;45.5052;24218;24630;JUMILHAC LE GRAND
4.4211;44.9076;07064;07160;LE CHEYLARD
0.4662;45.0893;24309;24190;NEUVIC
-3.6954;47.9351;29004;29380;BANNALEC
4.5666;48.5158;10094;10330;CHAVANGES
-1.631;43.3948;64483;64500;ST JEAN DE LUZ
4.8438;45.4798;38336;38121;REVENTIN VAUGRIS
3.0459;43.3772;34225;34620;PUISSERGUIER
-1.3281;47.8282;35167;35640;MARTIGNE FERCHAUD
5.6765;47.572;70198;70180;DAMPIERRE SUR SALON
4.8165;46.184;01348;01140;ST DIDIER SUR CHALARONNE
4.4957;45.8771;69157;69490;PONTCHARRA SUR TURDINE
1.6312;45.7923;87024;87460;BUJALEUF
-0.8468;46.6613;85154;85390;MOUILLERON ST GERMAIN
-0.8468;46.6613;85154;85390;MOUILLERON ST GERMAIN
3.4825;45.6701;63334;63520;ST DIER D AUVERGNE
1.9494;50.9539;62548;62730;MARCK
1.7549;50.6339;62773;62830;SAMER
6.2327;44.4932;05050;05190;ESPINASSES
-0.5995;46.4828;79101;79160;COULONGES SUR L AUTIZE
4.5019;45.4698;42207;42400;ST CHAMOND
4.5019;45.4698;42207;42400;ST CHAMOND
4.5019;45.4698;42207;42400;ST CHAMOND
4.5019;45.4698;42207;42400;ST CHAMOND
3.7423;45.9461;42276;42830;ST PRIEST LA PRUGNE
0.7076;49.1148;27622;27470;SERQUIGNY
2.1848;49.1919;60088;60540;BORNEL
2.1848;49.1919;60088;60540;BORNEL
2.1848;49.1919;60088;60540;BORNEL
4.186;44.8287;07235;07510;STE EULALIE
6.7425;46.1732;74191;74110;MORZINE
6.7425;46.1732;74191;74110;MORZINE
-0.8623;45.1404;33424;33112;ST LAURENT MEDOC
2.6263;42.4498;66009;66150;ARLES SUR TECH
-2.8221;47.6336;56003;56610;ARRADON
6.5596;47.0158;25285;25570;GRAND COMBE CHATELEU
6.8653;47.9686;88116;88310;CORNIMONT
2.882;48.5978;77317;77720;MORMANT
1.059;46.4541;86273;86290;LA TRIMOUILLE
2.2714;47.322;18165;18330;NEUVY SUR BARANGEON
0.8164;46.918;37113;37350;LE GRAND PRESSIGNY
5.5621;45.3189;38239;38430;MOIRANS
1.996;46.211;23002;23380;AJAIN
5.7809;48.6734;54205;54570;FOUG
1.9155;43.9864;81051;81140;CAHUZAC SUR VERE
-3.766;47.8725;29217;29930;PONT AVEN
5.1996;43.3537;13033;13820;ENSUES LA REDONNE
5.1996;43.3537;13033;13820;ENSUES LA REDONNE
6.6495;44.8995;05023;05100;BRIANCON
1.7542;50.0764;80578;80870;MOYENNEVILLE
3.5395;45.8621;63430;63300;THIERS
6.3719;43.6283;83003;83111;AMPUS
3.9252;44.2554;48051;48160;LE COLLET DE DEZE
3.6859;44.648;48043;48170;CHATEAUNEUF DE RANDON
2.1757;50.1349;80086;80370;BERNAVILLE
2.1757;50.1349;80086;80370;BERNAVILLE
2.4662;49.0243;95280;95190;GOUSSAINVILLE
5.411;46.0497;01199;01640;JUJURIEUX
1.4466;49.7403;76462;76270;NEUFCHATEL EN BRAY
3.2329;48.858;77385;77510;REBAIS
-3.6198;48.6476;22194;22310;PLESTIN LES GREVES
-3.6198;48.6476;22194;22310;PLESTIN LES GREVES
3.3204;47.1734;58218;58700;PREMERY
0.6455;47.278;37159;37260;MONTS
9.2631;42.2523;2B105;20212;ERBAJOLO
8.9019;42.1045;2A266;20121;SALICE
1.0926;49.4413;76540;76100;ROUEN
1.0926;49.4413;76540;76000;ROUEN
3.8637;45.7934;42217;42111;ST DIDIER SUR ROCHEFORT
5.9419;43.8381;04230;04210;VALENSOLE
3.1171;44.0976;12145;12100;MILLAU
-1.6975;43.3495;64545;64122;URRUGNE
6.8206;44.5589;04193;04530;ST PAUL SUR UBAYE
4.2765;48.2629;10209;10270;LUSIGNY SUR BARSE
-1.5183;47.4471;44110;44390;NORT SUR ERDRE
2.319;50.7402;62040;62510;ARQUES
-1.193;47.7629;49248;49420;POUANCE
-0.3669;48.5818;61168;61600;LA FERTE MACE
-0.3669;48.5818;61168;61410;LA FERTE MACE
0.2803;48.7008;61275;61240;LE MERLERAULT
-1.4188;46.9713;44216;44116;VIEILLEVIGNE
3.5878;47.849;89263;89470;MONETEAU
3.5878;47.849;89263;89470;MONETEAU
2.052;48.741;78356;78114;MAGNY LES HAMEAUX
2.052;48.741;78356;78114;MAGNY LES HAMEAUX
9.0198;42.5201;2B190;20259;OLMI CAPPELLA
6.2425;46.191;74012;74100;ANNEMASSE
2.4593;49.2244;60589;60740;ST MAXIMIN
-2.1928;48.5885;22302;22750;ST JACUT DE LA MER
7.0844;48.2281;88032;88520;BAN DE LAVELINE
6.1496;48.7092;54357;54320;MAXEVILLE
6.1496;48.7092;54357;54320;MAXEVILLE
0.2672;45.6262;16146;16410;GARAT
5.3292;45.8917;01202;01150;LAGNIEU
3.5315;44.3985;48075;48320;ISPAGNAC
5.271;44.2761;26063;26170;BUIS LES BARONNIES
3.9519;44.3439;30130;30450;GENOLHAC
3.9519;44.3439;30130;30450;GENOLHAC
-1.1046;48.7821;50144;50670;COULOUVRAY BOISBENATRE
3.3065;43.4143;34300;34290;SERVIAN
1.7634;43.2034;11033;11420;BELPECH
6.4934;45.2382;73261;73140;ST MICHEL DE MAURIENNE
6.4934;45.2382;73261;73140;ST MICHEL DE MAURIENNE
6.4934;45.2382;73261;73140;ST MICHEL DE MAURIENNE
1.8283;46.3997;23112;23360;LOURDOUEIX ST PIERRE
1.8283;46.3997;23112;23360;LOURDOUEIX ST PIERRE
2.3002;49.1401;95052;95260;BEAUMONT SUR OISE
3.3675;46.4508;03025;03340;BESSAY SUR ALLIER
4.3504;47.6576;21425;21500;MONTBARD
5.038;45.0548;26281;26100;ROMANS SUR ISERE
6.6485;45.1746;73157;73500;MODANE
8.7373;42.0285;2A048;20111;CALCATOGGIO
9.4344;42.3279;2B334;20234;VALLE D ALESANI
1.1358;44.5166;46231;46700;PUY L EVEQUE
3.7215;48.5186;10323;10100;ROMILLY SUR SEINE
6.2768;46.7792;25320;25160;LABERGEMENT STE MARIE
6.2768;46.7792;25320;25160;LABERGEMENT STE MARIE
4.1835;43.5507;30003;30220;AIGUES MORTES
3.7562;45.5558;63003;63600;AMBERT
0.418;46.5053;86180;86340;NOUAILLE MAUPERTUIS
0.8174;47.0423;37130;37240;LIGUEIL
4.1187;45.5129;42021;42560;BOISSET ST PRIEST
3.9275;50.1243;59036;59440;AVESNES SUR HELPE
2.0367;43.187;11136;11270;FANJEAUX
-0.3573;48.2533;53016;53160;BAIS
0.2;47.9885;72181;72100;LE MANS
0.2;47.9885;72181;72000;LE MANS
5.577;43.6285;13074;13860;PEYROLLES EN PROVENCE
2.809;46.6265;03048;03350;CERILLY
5.6019;45.2694;38540;38113;VEUREY VOROIZE
0.0385;45.274;16073;16210;CHALAIS
0.0385;45.274;16073;16210;CHALAIS
0.0385;45.274;16073;16210;CHALAIS
-1.6001;46.4245;85114;85520;JARD SUR MER
5.6913;48.3565;88321;88300;NEUFCHATEAU
-0.3805;46.3517;79081;79180;CHAURAY
2.7527;42.474;66049;66400;CERET
5.3062;43.5423;13114;13122;VENTABREN
5.3062;43.5423;13114;13122;VENTABREN
-0.3518;46.7955;79088;79350;CHICHE
7.9568;48.8086;67472;67620;SOUFFLENHEIM
5.4123;47.3016;21496;21270;PONTAILLER SUR SAONE
2.7093;44.2777;12185;12290;PONT DE SALARS
6.7433;46.0878;74258;74340;SAMOENS
-3.4443;48.5515;22228;22810;PLOUNEVEZ MOEDEC
-0.766;48.0609;53130;53000;LAVAL
2.9813;49.28;60083;60123;BONNEUIL EN VALOIS
0.3946;44.6735;24167;24500;EYMET
2.7209;46.7156;03003;03360;AINAY LE CHATEAU
5.2527;46.8825;71351;71270;PIERRE DE BRESSE
